492195,213,YYZMDJ4A,01/02/2014 0:02,1159,1198,16
492196,213,YYZMDJ4A,01/02/2014 0:02,1184,1245,2
492198,33,IEYC2M5K,01/02/2014 0:02,1184,1245,12
492199,33,IEYC2M5K,01/02/2014 0:02,1159,1198,2
492200,33,IEYC2M5K,01/02/2014 0:02,1184,1245,6
492203,213,RMGQBT6A,01/02/2014 0:02,1090,1393,1
492204,213,RMGQBT6A,01/02/2014 0:02,991,1342,1
492205,211,0YTGWN70,01/02/2014 0:02,991,1277,4
492206,211,SM06Q97S,01/02/2014 0:02,991,1342,1
492208,213,AW293Z01,01/02/2014 0:02,1029,986,1
492209,213,AW293Z01,01/02/2014 0:02,991,1277,1
492210,33,0EBD56KW,01/02/2014 0:02,999,859,1
492211,33,0EBD56KW,01/02/2014 0:02,933,1303,1
492212,33,0EBD56KW,01/02/2014 0:02,1024,1175,1
492213,213,B5AV4GSI,01/02/2014 0:02,1024,1175,5
492214,213,B5AV4GSI,01/02/2014 0:02,841,934,1
492215,33,12RYDXIO,01/02/2014 0:02,762,934,1
492216,33,12RYDXIO,01/02/2014 0:02,808,1207,1
492217,33,12RYDXIO,01/02/2014 0:02,991,1342,1
492218,211,USM7AFCF,01/02/2014 0:02,838,1174,1
492221,211,P5PO5N92,01/02/2014 0:02,1144,1393,11
492222,211,XFE8NP92,01/02/2014 0:02,1223,1412,4
492223,33,WUKYL7K5,01/02/2014 0:02,751,1213,7
492224,33,WUKYL7K5,01/02/2014 0:02,1180,1412,1
492225,33,WUKYL7K5,01/02/2014 0:02,799,1430,3
492226,211,2KYA4UTU,01/02/2014 0:02,719,1213,30
492227,211,VGWNYERU,01/02/2014 0:02,719,1426,1
492228,33,IB47SA2T,01/02/2014 0:02,752,1426,1
492229,33,IB47SA2T,01/02/2014 0:02,751,1213,23
492231,33,IB47SA2T,01/02/2014 0:02,751,768,2
492232,211,POGBNUF7,01/02/2014 0:02,803,769,13
492235,33,FVRLSOAV,01/02/2014 0:02,751,768,1
492236,33,FVRLSOAV,01/02/2014 0:02,803,769,9
492242,33,FVRLSOAV,01/02/2014 0:02,803,769,1
492243,33,ZIH0RAMR,01/02/2014 0:02,803,769,4
492244,33,ZIH0RAMR,01/02/2014 0:02,751,768,1
492245,33,ZIH0RAMR,01/02/2014 0:02,646,1237,1
492246,211,QDH3W78Y,01/02/2014 0:02,751,1213,1
492247,213,5Z0MO8C6,01/02/2014 0:02,808,1207,1
492248,213,5Z0MO8C6,01/02/2014 0:02,751,1213,1
492249,33,8PUFFQC9,01/02/2014 0:02,719,1213,1
492251,33,8PUFFQC9,01/02/2014 0:02,803,769,1
492253,33,8PUFFQC9,01/02/2014 0:02,630,854,7
492261,213,B76R1ROV,01/02/2014 0:02,751,768,1
492264,213,B76R1ROV,01/02/2014 0:02,845,1005,1
492265,213,NCWFFVAY,01/02/2014 0:02,852,1065,2
492266,213,NCWFFVAY,01/02/2014 0:02,751,1213,9
492268,213,ZL6V5YK2,01/02/2014 0:02,646,1237,1
492267,213,ZL6V5YK2,01/02/2014 0:02,719,1213,22
492269,33,X0QADYMK,01/02/2014 0:02,751,1213,8
492270,33,X0QADYMK,01/02/2014 0:02,719,1213,11
492271,33,X0QADYMK,01/02/2014 0:02,751,1213,1
492273,33,UQOGF4VL,01/02/2014 0:02,719,1426,3
492274,33,UQOGF4VL,01/02/2014 0:02,852,1065,5
492275,33,UQOGF4VL,01/02/2014 0:02,838,1174,1
492276,211,O2PSU9HC,01/02/2014 0:02,799,1430,1
492277,33,MP28M7KV,01/02/2014 0:02,838,1174,1
492278,33,MP28M7KV,01/02/2014 0:02,838,1174,5
492279,33,MP28M7KV,01/02/2014 0:02,838,1174,1
492280,213,OO1RV12K,01/02/2014 0:02,799,1430,1
492282,213,OO1RV12K,01/02/2014 0:02,719,1426,1
492284,33,ROVOTPOW,01/02/2014 0:02,838,1174,6
492285,33,ROVOTPOW,01/02/2014 0:02,838,1174,4
492286,33,ROVOTPOW,01/02/2014 0:02,804,934,1
492287,211,V1XSD7SX,01/02/2014 0:02,799,1430,1
492288,33,YEPQR55M,01/02/2014 0:02,1090,1393,1
492289,33,YEPQR55M,01/02/2014 0:02,1144,1393,1
492290,33,YEPQR55M,01/02/2014 0:02,1223,1412,1
492292,211,B8RW3SPL,01/02/2014 0:02,841,934,1
492293,33,CDWEZPI7,01/02/2014 0:02,1029,986,1
492294,33,CDWEZPI7,01/02/2014 0:02,1029,1031,1
492296,33,CDWEZPI7,01/02/2014 0:02,808,1207,1
492297,211,1CQ431UC,01/02/2014 0:02,804,934,1
492298,211,8DCX8DGZ,01/02/2014 0:02,841,934,1
492299,213,O8AI78LL,01/02/2014 0:03,1074,936,1
492300,213,O8AI78LL,01/02/2014 0:03,1124,936,8
492301,213,WED5KG0R,01/02/2014 0:03,1170,936,3
492302,213,WED5KG0R,01/02/2014 0:03,1124,936,1
492305,213,Y6J3LHY1,01/02/2014 0:03,804,934,1
492306,213,Y6J3LHY1,01/02/2014 0:03,762,934,1
492307,213,3YI7JMFN,01/02/2014 0:03,838,1174,1
492308,213,3YI7JMFN,01/02/2014 0:03,808,1207,1
492313,211,F9U74EDL,01/02/2014 0:03,751,768,4
492314,213,SFFXO46G,01/02/2014 0:03,803,769,1
492315,213,SFFXO46G,01/02/2014 0:03,803,769,3
492316,33,UZ0CD2SR,01/02/2014 0:03,751,768,12
492317,33,UZ0CD2SR,01/02/2014 0:03,803,769,1
492318,33,UZ0CD2SR,01/02/2014 0:03,803,769,1
492319,211,SCWP1E34,01/02/2014 0:03,751,768,3
492320,213,FG5QUKUD,01/02/2014 0:03,803,769,4
492321,213,FG5QUKUD,01/02/2014 0:03,751,768,11
492322,33,6QS13JWY,01/02/2014 0:03,803,769,1
492323,33,6QS13JWY,01/02/2014 0:03,845,1005,4
492324,33,6QS13JWY,01/02/2014 0:03,762,934,1
492325,213,MHUM5WAH,01/02/2014 0:03,845,1005,1
492326,213,MHUM5WAH,01/02/2014 0:03,1029,986,1
492327,211,DF4PMW9O,01/02/2014 0:03,1159,1198,1
492328,33,67PGPC73,01/02/2014 0:03,1184,1245,1
492329,33,67PGPC73,01/02/2014 0:03,1144,1393,1
492330,33,67PGPC73,01/02/2014 0:03,1090,1393,1
492331,213,AY8WA6J6,01/02/2014 0:03,991,1342,11
492332,213,AY8WA6J6,01/02/2014 0:03,991,1277,1
492333,33,HJFMWU6O,01/02/2014 0:03,1024,1175,6
492334,33,HJFMWU6O,01/02/2014 0:03,1159,1198,8
492336,33,HJFMWU6O,01/02/2014 0:03,1180,1412,1
492339,211,PDWHEHWL,01/02/2014 0:03,991,1342,2
492340,211,4A77AR63,01/02/2014 0:03,991,1277,9
492341,33,2327MT3B,01/02/2014 0:03,1024,1175,1
492343,33,2327MT3B,01/02/2014 0:03,630,854,3
492344,33,2327MT3B,01/02/2014 0:03,630,854,1
492345,213,OZ79BJTL,01/02/2014 0:03,630,854,1
492346,213,OZ79BJTL,01/02/2014 0:03,630,854,1
492347,211,NEHG5G1U,01/02/2014 0:03,630,854,2
492348,33,1CNVE9LP,01/02/2014 0:03,1144,1393,1
492350,33,1CNVE9LP,01/02/2014 0:03,838,1174,1
492351,33,1CNVE9LP,01/02/2014 0:03,630,854,1
492352,213,ZKQOCIHI,01/02/2014 0:03,630,854,2
492354,213,ZKQOCIHI,01/02/2014 0:03,630,854,1
492353,213,UT82RPSF,01/02/2014 0:03,845,1005,3
492355,213,UT82RPSF,01/02/2014 0:03,845,1005,8
492356,213,1PS42YMB,01/02/2014 0:03,804,934,3
492357,213,1PS42YMB,01/02/2014 0:03,762,934,2
492358,211,6MJT0NSJ,01/02/2014 0:03,762,934,1
492359,211,ZQ1XU71I,01/02/2014 0:03,762,934,1
492361,33,PVMCDVJD,01/02/2014 0:03,630,854,1
492362,33,PVMCDVJD,01/02/2014 0:03,630,854,1
492363,33,PVMCDVJD,01/02/2014 0:03,999,859,1
492364,33,2KDRMMYF,01/02/2014 0:03,1074,936,1
492365,33,2KDRMMYF,01/02/2014 0:03,1124,936,1
492367,33,2KDRMMYF,01/02/2014 0:03,1215,775,1
492368,33,7SYL772X,01/02/2014 0:03,1168,776,1
492370,33,7SYL772X,01/02/2014 0:03,1029,986,1
492371,33,7SYL772X,01/02/2014 0:03,1159,1198,1
492372,213,5SJHA5QZ,01/02/2014 0:03,1223,1412,1
492373,213,5SJHA5QZ,01/02/2014 0:03,1180,1412,1
492374,211,OBRX1H1G,01/02/2014 0:03,1144,1393,1
492375,211,JPNKV35L,01/02/2014 0:03,1090,1393,1
492376,211,HI5GH79F,01/02/2014 0:03,991,1342,1
492377,33,7A8VG36V,01/02/2014 0:03,991,1277,1
492378,33,7A8VG36V,01/02/2014 0:03,838,1174,1
492379,33,7A8VG36V,01/02/2014 0:03,1090,1393,3
492380,211,DDPBAM3Z,01/02/2014 0:03,1144,1393,1
492381,211,7EPRNW7K,01/02/2014 0:03,991,1277,1
492382,33,S7RCGC7B,01/02/2014 0:03,838,1174,1
492383,33,S7RCGC7B,01/02/2014 0:03,762,934,1
492384,33,S7RCGC7B,01/02/2014 0:03,841,934,1
492385,213,2QR5SNVW,01/02/2014 0:03,751,768,1
492386,213,2QR5SNVW,01/02/2014 0:03,1144,1393,1
492387,211,CFLQ5I9K,01/02/2014 0:03,1180,1412,1
492388,33,9EQT9WHZ,01/02/2014 0:04,1223,1412,1
492389,33,9EQT9WHZ,01/02/2014 0:04,1159,1198,1
492390,33,9EQT9WHZ,01/02/2014 0:04,630,854,2
492392,213,12JAJXH2,01/02/2014 0:04,852,1065,8
492393,213,12JAJXH2,01/02/2014 0:04,751,1213,1
492394,213,8RJN1GDC,01/02/2014 0:04,1029,986,1
492395,213,8RJN1GDC,01/02/2014 0:04,1024,1175,1
492396,211,RFN33ZYB,01/02/2014 0:04,838,1174,1
492398,213,24D4DQXW,01/02/2014 0:04,762,934,1
492399,213,24D4DQXW,01/02/2014 0:04,999,859,1
492402,33,QLB14VHO,01/02/2014 0:04,630,854,1
492400,33,QLB14VHO,01/02/2014 0:04,841,934,1
492401,33,QLB14VHO,01/02/2014 0:04,804,934,1
492403,213,6O1L0U9W,01/02/2014 0:04,999,859,1
492404,213,6O1L0U9W,01/02/2014 0:04,1074,936,1
492408,213,92VM3JRG,01/02/2014 0:04,1180,1412,1
492410,213,92VM3JRG,01/02/2014 0:04,1144,1393,1
492411,213,DMGSB7IT,01/02/2014 0:04,1159,1198,1
492412,213,DMGSB7IT,01/02/2014 0:04,1089,1254,1
492414,213,OH1FQCIW,01/02/2014 0:04,1029,986,1
492418,213,OH1FQCIW,01/02/2014 0:04,751,768,1
492419,211,EZLWB49X,01/02/2014 0:04,751,768,44
492421,213,TRRW7THQ,01/02/2014 0:04,803,769,3
492423,213,TRRW7THQ,01/02/2014 0:04,751,768,56
492426,213,KA0541O5,01/02/2014 0:04,751,768,42
492427,213,KA0541O5,01/02/2014 0:04,751,768,2
492428,211,KNCM65LB,01/02/2014 0:04,751,768,33
492429,33,ODYNYWDI,01/02/2014 0:04,751,768,7
492430,33,ODYNYWDI,01/02/2014 0:04,751,768,1
492631,33,ODYNYWDI,01/02/2014 0:04,804,934,1
492632,33,VQLH6I54,01/02/2014 0:04,841,934,1
492633,33,VQLH6I54,01/02/2014 0:04,845,1005,1
492634,33,VQLH6I54,01/02/2014 0:04,1029,986,1
492635,33,PY023SIN,01/02/2014 0:04,1029,1031,1
492636,33,PY023SIN,01/02/2014 0:04,1029,1031,6
492637,33,PY023SIN,01/02/2014 0:04,1074,936,1
492640,213,D3SJROOW,01/02/2014 0:04,1170,936,1
492641,213,D3SJROOW,01/02/2014 0:04,1168,776,1
492642,213,T5UES8RK,01/02/2014 0:04,1124,776,1
492643,213,T5UES8RK,01/02/2014 0:04,1075,776,1
492644,213,HQ8BJ222,01/02/2014 0:04,852,1065,1
492645,213,HQ8BJ222,01/02/2014 0:04,1184,1245,1
492646,211,S5QSYOIJ,01/02/2014 0:04,1229,1254,8
492647,211,P5YDOZUF,01/02/2014 0:04,1144,1393,1
492648,33,4O9XDSB9,01/02/2014 0:04,1090,1393,1
492649,33,4O9XDSB9,01/02/2014 0:04,719,1426,1
492651,33,4O9XDSB9,01/02/2014 0:04,852,1065,1
492652,33,EJBPA72I,01/02/2014 0:04,1024,1175,2
492655,33,EJBPA72I,01/02/2014 0:04,1029,1031,1
492656,33,EJBPA72I,01/02/2014 0:04,852,1065,1
492658,213,XUAOT1U5,01/02/2014 0:04,1029,986,3
492675,213,XUAOT1U5,01/02/2014 0:04,1029,986,1
492676,211,8W1ZEO79,01/02/2014 0:04,1029,1031,2
492678,211,V8EIPH9N,01/02/2014 0:04,852,1065,1
492679,211,GUMJT50X,01/02/2014 0:04,808,1207,1
492681,33,Z8C7KLJD,01/02/2014 0:04,808,1207,3
492683,33,Z8C7KLJD,01/02/2014 0:04,808,1207,1
492687,33,Z8C7KLJD,01/02/2014 0:04,838,1174,8
492692,33,4GUXAAON,01/02/2014 0:04,799,1430,1
492693,33,4GUXAAON,01/02/2014 0:04,852,1065,1
492695,33,4GUXAAON,01/02/2014 0:04,852,1065,1
492696,211,3D4LCJ7D,01/02/2014 0:04,845,1005,1
492700,33,SV3BGOMU,01/02/2014 0:04,762,934,1
492701,33,SV3BGOMU,01/02/2014 0:04,804,934,23
492702,33,SV3BGOMU,01/02/2014 0:04,762,934,1
492703,33,IHEJBGJ0,01/02/2014 0:04,762,934,3
492704,33,IHEJBGJ0,01/02/2014 0:04,838,1174,27
492707,33,IHEJBGJ0,01/02/2014 0:04,1024,1175,1
492708,213,HP79NHW3,01/02/2014 0:04,1024,1175,1
492709,213,HP79NHW3,01/02/2014 0:04,808,1207,1
492710,211,NA0POHDX,01/02/2014 0:04,751,1213,1
492748,33,HMF812Q7,01/02/2014 0:04,1024,1175,1
492749,33,HMF812Q7,01/02/2014 0:04,1029,1031,1
492750,33,HMF812Q7,01/02/2014 0:04,1074,936,3
492751,33,LHG7CTQV,01/02/2014 0:05,1124,936,1
492752,33,LHG7CTQV,01/02/2014 0:05,1029,986,1
492753,33,LHG7CTQV,01/02/2014 0:05,1029,1031,1
492754,213,OWN07PVB,01/02/2014 0:05,752,1426,1
492756,213,OWN07PVB,01/02/2014 0:05,719,1426,1
492757,211,8BK9TLRQ,01/02/2014 0:05,719,1426,5
492758,211,DSOXN42R,01/02/2014 0:05,719,1426,1
492762,33,J04QFL6N,01/02/2014 0:05,752,1426,3
492763,33,J04QFL6N,01/02/2014 0:05,799,1430,4
492765,33,J04QFL6N,01/02/2014 0:05,752,1426,1
492767,213,6JNVE6SP,01/02/2014 0:05,1024,1175,2
492768,213,6JNVE6SP,01/02/2014 0:05,1074,936,3
492769,213,U53N5I5Z,01/02/2014 0:05,1168,776,1
492770,213,U53N5I5Z,01/02/2014 0:05,1124,776,1
492771,211,VEE31R36,01/02/2014 0:05,804,934,1
492779,213,894JTOY6,01/02/2014 0:05,804,934,2
492780,213,894JTOY6,01/02/2014 0:05,838,1174,1
492781,213,RHMX511F,01/02/2014 0:05,991,1277,1
492782,213,RHMX511F,01/02/2014 0:05,991,1342,4
492783,213,X589C51K,01/02/2014 0:05,804,934,12
492784,213,X589C51K,01/02/2014 0:05,841,934,3
492785,33,A5XT2MIY,01/02/2014 0:05,840,769,1
492786,33,A5XT2MIY,01/02/2014 0:05,803,769,1
492788,33,A5XT2MIY,01/02/2014 0:05,841,934,2
492792,213,EFOK5U7Q,01/02/2014 0:05,804,934,7
492793,213,EFOK5U7Q,01/02/2014 0:05,762,934,11
492795,213,NDI9GZ50,01/02/2014 0:05,804,934,1
492796,213,NDI9GZ50,01/02/2014 0:05,1024,1175,20
492798,211,M7ES2VY4,01/02/2014 0:05,804,934,1
492799,211,URYY1Y68,01/02/2014 0:05,808,1207,1
492800,213,UZW0CQLU,01/02/2014 0:05,762,934,1
492802,213,UZW0CQLU,01/02/2014 0:05,841,934,4
492803,213,6WDEVYDR,01/02/2014 0:05,841,934,1
492804,213,6WDEVYDR,01/02/2014 0:05,804,934,5
492805,33,LC722BVN,01/02/2014 0:05,804,934,2
492806,33,LC722BVN,01/02/2014 0:05,762,934,5
492809,33,LC722BVN,01/02/2014 0:05,762,934,14
492810,33,4TA8U448,01/02/2014 0:05,762,934,1
492812,33,4TA8U448,01/02/2014 0:05,991,1277,5
492813,33,4TA8U448,01/02/2014 0:05,999,859,3
492814,33,BHW0QM5T,01/02/2014 0:05,991,1342,4
492816,33,BHW0QM5T,01/02/2014 0:05,1144,1393,1
492819,33,BHW0QM5T,01/02/2014 0:05,1144,1393,1
492820,213,HRPR2SEQ,01/02/2014 0:05,1180,1412,1
492821,213,HRPR2SEQ,01/02/2014 0:05,991,1277,4
492822,33,2ZEA6UBI,01/02/2014 0:05,991,1342,2
492823,33,2ZEA6UBI,01/02/2014 0:05,1090,1393,1
492826,33,2ZEA6UBI,01/02/2014 0:05,1090,1393,1
492827,33,F3MO7ENI,01/02/2014 0:05,1180,1412,4
492828,33,F3MO7ENI,01/02/2014 0:05,1090,1393,1
492832,33,F3MO7ENI,01/02/2014 0:05,804,934,1
492834,33,X99TXUUO,01/02/2014 0:05,991,1277,1
492835,33,X99TXUUO,01/02/2014 0:05,762,934,1
492836,33,X99TXUUO,01/02/2014 0:05,1090,1393,2
492837,211,T9IYA5YB,01/02/2014 0:05,991,1277,1
492838,211,9CXQTY6G,01/02/2014 0:05,991,1342,5
492839,213,S3L5IXP5,01/02/2014 0:05,1144,1393,1
492840,213,S3L5IXP5,01/02/2014 0:05,804,934,1
492841,33,2V47OR95,01/02/2014 0:05,845,1005,1
492842,33,2V47OR95,01/02/2014 0:05,804,934,1
492843,33,2V47OR95,01/02/2014 0:05,1024,1175,2
492844,211,O0HF04M5,01/02/2014 0:05,923,1303,2
492845,213,Y85XHXOJ,01/02/2014 0:05,933,1303,2
492846,213,Y85XHXOJ,01/02/2014 0:05,991,1342,1
492847,213,RJSHL76J,01/02/2014 0:05,1180,1412,1
492848,213,RJSHL76J,01/02/2014 0:05,804,934,62
492849,33,NL5N2C5X,01/02/2014 0:06,762,934,1
492850,33,NL5N2C5X,01/02/2014 0:06,1090,1393,5
492851,33,NL5N2C5X,01/02/2014 0:06,1144,1393,1
492852,213,4RR9NIFJ,01/02/2014 0:06,762,934,3
492853,213,4RR9NIFJ,01/02/2014 0:06,1159,1198,1
492854,33,O2MLEVZW,01/02/2014 0:06,1180,1412,1
492855,33,O2MLEVZW,01/02/2014 0:06,1223,1412,1
492857,33,O2MLEVZW,01/02/2014 0:06,991,1342,1
492858,213,1GCVLFHS,01/02/2014 0:06,933,1303,1
492859,213,1GCVLFHS,01/02/2014 0:06,762,934,1
492860,33,EYXDT6HP,01/02/2014 0:06,804,934,5
492862,33,EYXDT6HP,01/02/2014 0:06,838,1174,8
492863,33,EYXDT6HP,01/02/2014 0:06,991,1277,69
492864,213,80EA5OXZ,01/02/2014 0:06,933,1303,1
492865,213,80EA5OXZ,01/02/2014 0:06,933,1303,3
492866,213,D287OK98,01/02/2014 0:06,991,1342,1
492867,213,D287OK98,01/02/2014 0:06,719,1213,1
492868,211,45PCYV9W,01/02/2014 0:06,991,1342,7
